,%top,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield
119,14,0,0.45,0,0,0.45,0,0,1,554.2151973,155.1469416,310.2938831,310.2938831,53.81419488,0,0,155.1469416,53.81419488,0,32.69197045,513.9478599,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.39,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98
120,15,0,0,0,0,-0.17,0,-0.27,1,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,20.21646842,0,18.72206172,0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,2,L3.47,5,10,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,80,16,73
121,7,0,0,0,0,0,0,0,1,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.5,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,2,74
122,95,0,0,0,0,-0.17,0,-0.27,1,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,26.97717105,0,18.72206172,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.52,1,2.2,MeOH/CH2Cl2,CC(C)(C)NC(/C=C/CCC)=O,25,1,40
123,95,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,19.22207626,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,CC(/C=C/C1=CC=CC=C1)=O,25,0.1,68
124,94.5,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,21.5742147,0,Lam,166.5795098,OB(/C=C/C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,CC(/C=C/C)=O,25,1,78
125,94,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,17.93806496,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,COC(/C=C/C)=O,25,1,93
126,4.5,-0.09,0,0,-0.12,-0.17,0,-0.27,1,310.2296656,94.18429025,167.6464606,167.6464606,0,0,0,73.46217037,21.5742147,0,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.64,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,99
127,91.5,0,0,0.07,0,-0.17,-0.12,-0.27,1,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.69,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,50
128,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,17.90767349,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CO1)=O,50,1.25,63
129,94.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,184.1599637,O=C(OC)C1=CC=CC(B(O)O)=C1,2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,22,70
130,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,170.1226604,OB(C1=CC(C(F)(F)F)=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,2.5,85
131,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,43
132,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,90
133,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,25.7436293,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1OC)=O,50,4,76
134,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,17.16241953,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=C(OC)C=C1)=O,50,1.25,78
135,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,16.5911728,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=C(F)C=C1)=O,50,1.25,87
136,95,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,24.11007225,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC(C)=CC=C1OCC2=CC=CC=C2)=O,50,1.25,78
137,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.90767349,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CO1)OC(C)(C)C,50,14,68
138,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.90767349,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CO1)OC(C)(C)C,50,14,62
139,95,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,21.14727267,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,1.5,L3.70,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CC=CS1)OC(C)(C)C,50,14,65
140,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.6472701,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,2,L3.70,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CN=CC=C1)OC(C)(C)C,50,14,70
141,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,170.1226604,OB(C1=C(C(F)(F)F)C=CC=C1)O,2.5,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,50,24,69
142,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,1.5,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,50,1.25,76
143,96.25,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,50,1.25,85
144,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,25.70726514,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1[N+]([O-])=O)OC(C)(C)C,50,1.25,78
145,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,25.70726514,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1[N+]([O-])=O)OC(C)(C)C,50,1.25,84
146,97,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,20.73896599,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC(F)=C1)OC(C)(C)C,50,1.5,95
147,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,20.73896599,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC(F)=C1)OC(C)(C)C,50,2,93
148,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=C(OC)C=C1)OC(C)(C)C,50,18.5,95
149,74,0,0,-0.16,0,-0.17,-0.01,-0.27,1,266.1670653,0,0,0,0,36.23374097,113.122046,0,21.5742147,76.88830503,76.07416785,278.3822746,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.71,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,43
150,59.5,0,0,-0.16,0,-0.17,-0.01,-0.27,1,266.1670653,0,0,0,0,36.23374097,113.122046,0,21.5742147,76.88830503,76.07416785,278.3822746,0.5,[Rh(C2H4)2Cl]2,17.77754503,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.71,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CC=CC=C1)OCC,50,18,71
151,95.5,0,0,-0.16,0,-0.17,-0.01,-0.27,1,266.1670653,0,0,0,0,36.23374097,113.122046,0,21.5742147,76.88830503,76.07416785,278.3822746,0.5,[Rh(C2H4)2Cl]2,18.06061006,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.71,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CC=CC=C1)OCC2=CC=CC=C2,50,18,85
152,80,0,0,-0.09,0,-0.17,-0.01,-0.27,1,330.1983655,0,0,0,0,94.18429025,171.0725953,0,21.5742147,76.88830503,76.07416785,336.3328239,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.72,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,45
153,0.3,0,0,0,-0.17,0,0,-0.15,1,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.74,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,3,97
154,3.6,0,0,0,-0.17,0,0,-0.15,1,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.74,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,3,84
155,97.5,0,0,0,-0.17,0,0,-0.15,1,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,PI/CB Rh/Ag 8,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.74,1.5,2,toluene/H2O,CC(/C=C/CCCCC)=O,100,12,83
156,96,0,0,0,-0.17,0,0,-0.15,1,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,PI/CB Rh/Ag 15,20.06761165,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.74,1.5,2,toluene/H2O,C/C=C/C(C1=CC=CC=C1)=O,100,12,72
157,97,0,0,0,-0.17,0,0,-0.15,1,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,PI/CB Rh/Ag 15,20.06761165,0,18.72206172,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.74,1.5,2,toluene/H2O,O=C(/C=C/CCC)C1=CC=CC=C1,100,18,88
158,5,0.44,0,0,-0.17,0,0,-0.15,1,332.17763,149.7828493,171.357064,171.357064,0,0,0,21.5742147,0,0,84.57992612,327.8270656,0.5,[Rh(C2H4)2Cl]2,20.21646842,0,18.72206172,0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,2,L3.80,5,10,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,80,16,41
159,98,0.44,0,0,-0.17,0,0,-0.15,1,332.17763,149.7828493,171.357064,171.357064,0,0,0,21.5742147,0,0,84.57992612,327.8270656,0.5,PI/CB RhAg 15,20.77331772,0,21.5742147,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.81,1.5,2,toluene,CCC(/C=C/C)=O,100,12,82
160,6.5,0.36,0,0,-0.17,0,0,-0.15,1,289.2405646,142.5006546,164.0748693,164.0748693,0,0,0,21.5742147,0,0,84.57992612,320.544871,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.82,2.5,6,dioxane/H2O,O=[N+](C1=CC=C(/C=C/CCC2=CC=CC=C2)C=C1)[O-],80,0.5,84
161,2.5,0.36,0,0,-0.17,0,0,-0.15,1,287.2249145,130.1441957,151.7184104,151.7184104,0,0,0,21.5742147,0,0,84.57992612,308.1884121,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.83,2.5,6,dioxane/H2O,O=[N+](C1=CC=C(/C=C/CCC2=CC=CC=C2)C=C1)[O-],80,0.5,24
162,5,0.36,0,0,-0.17,0,0,-0.15,1,295.1936144,128.6308041,150.2050188,150.2050188,0,0,0,21.5742147,0,0,84.57992612,306.6750204,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.84,2.5,6,dioxane/H2O,O=[N+](C1=CC=C(/C=C/CCC2=CC=CC=C2)C=C1)[O-],80,0.5,44
163,4.5,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,16.08830599,0,18.36554259,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.85,2.5,6,dioxane/H2O,CCCC/C=C/C1=NC=C([N+]([O-])=O)C=C1,80,0.5,91
164,2.5,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,20.21646842,0,18.72206172,0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,2,L3.85,5,10,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,80,16,72
165,2.5,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,20.21646842,0,18.72206172,0,Lam,252.1296629,CC1(C)OB(C2=CC(C)=CC=C2O)OC1(C)C,4,L3.85,5,10,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,100,16,62
166,4,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,18.13666273,0,18.00902347,0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,4,L3.85,5,10,dioxane/H2O,ClC1=CC(C#N)=CN=C1/C=C/CCCCCC,100,16,56
167,3.5,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,29.17730978,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.85,1.25,3,dioxane/H2O,C[Si](C(C)(C)C)(C)OCCC/C=C/C1=CC=C([N+]([O-])=O)C=C1,80,1.5,88
168,6.5,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,20.02084097,0,18.36554259,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.85,2.5,6,dioxane/H2O,CCCC/C=C/C1=CC(C)=C([N+]([O-])=O)C=C1,80,1,79
169,3,0.36,0,0,-0.17,0,0,-0.15,1,385.2405646,218.5368649,240.1110795,240.1110795,0,0,0,21.5742147,0,0,84.57992612,396.5810812,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.85,2.5,6,dioxane/H2O,O=[N+](C1=CC=C(/C=C/CCC2=CC=CC=C2)C=C1)[O-],80,0.5,95
170,1,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,16.07246394,0,31.15753054,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.86,2.5,6,dioxane/H2O,C[Si](C)(C(C)(C)C)OCC/C=C/C1=NC=CC=N1,80,0.5,72
171,1.5,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,16.07246394,0,31.15753054,0,Lam,140.6915573,FC(C=C1)=CC=C1B(O)O,2.4,L3.86,2.5,6,dioxane/H2O,C[Si](C)(C(C)(C)C)OCC/C=C/C1=NC=CC=N1,80,0.5,65
172,3.5,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,14.67972665,0,19.22207626,0,Lam,210.513249,ClC1=CC(B(O)O)=CC=C1OC(C)C,2.4,L3.86,2.5,6,dioxane/H2O,C12=CC=CC=C1OC(/C=C/C3=CC=CC=C3)=N2,80,0.5,69
173,3.5,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,14.67972665,0,19.22207626,0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,2.4,L3.86,2.5,6,dioxane/H2O,C12=CC=CC=C1OC(/C=C/C3=CC=CC=C3)=N2,80,0.5,78
174,2.5,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,18.54060741,0,18.36554259,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.86,2.5,6,dioxane/H2O,CCCC/C=C/C1=NC2=CC=CC=C2C=C1,80,0.5,56
175,3.25,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,18.54060741,0,18.36554259,0,Lam,151.9199836,CC1=CC(B(O)O)=CC=C1,2.4,L3.86,2.5,6,dioxane/H2O,CCCC/C=C/C1=NC2=CC=CC=C2C=C1,80,0.5,71
176,5,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,20.98888397,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.86,2.5,6,dioxane/H2O,C12=CC=CC=C1N=CC(/C=C/CCC3=CC=CC=C3)=N2,80,0.5,80
177,2,0.36,0,0,-0.17,0,0,-0.15,1,380.2827638,216.3874908,237.9617055,237.9617055,0,0,0,21.5742147,0,0,84.57992612,394.4317072,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.86,2.5,6,dioxane/H2O,O=[N+](C1=CC=C(/C=C/CCC2=CC=CC=C2)C=C1)[O-],80,0.5,35
178,15,0.36,0,0,-0.17,0,0,-0.15,1,275.188529,104.3424522,125.9166669,125.9166669,0,0,0,21.5742147,0,0,84.57992612,282.3866686,0.5,[Rh(C2H4)2Cl]2,17.13817676,0,18.58004591,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.4,L3.87,2.5,6,dioxane/H2O,O=[N+](C1=CC=C(/C=C/CCC2=CC=CC=C2)C=C1)[O-],120,0.5,76